date	adjclose_IBM	adjclose_MSFT
05jul1990	17.34079551696777	.6664784550666809
06jul1990	17.43313789367676	.6757031083106995
09jul1990	17.58086204528809	.6849278211593628
10jul1990	17.39619255065918	.680315375328064
11jul1990	17.59933662414551	.6964586973190308
12jul1990	17.72859764099121	.7149077653884888
13jul1990	17.87634086608887	.722978949546814
16jul1990	18.07948684692383	.731050968170166
17jul1990	17.83941268920898	.7172138094902039
18jul1990	17.71014404296875	.70107102394104
19jul1990	17.72859764099121	.7079892754554749
20jul1990	17.37771987915039	.6757031083106995
23jul1990	17.11919021606445	.6641722917556763
24jul1990	16.95297813415527	.641110897064209
25jul1990	16.95297813415527	.6595600247383118
26jul1990	16.71289825439453	.6341923475265503
27jul1990	16.4543571472168	.6364985704421997
30jul1990	16.5651683807373	.6272737383842468
31jul1990	16.47283363342285	.6134369373321533
01aug1990	16.49130058288574	.6157431602478027
02aug1990	16.21429061889648	.6088247299194336
03aug1990	15.97421932220459	.5834570527076721
06aug1990	15.52000999450684	.5580894351005554
07aug1990	15.38927173614502	.5650076270103455
08aug1990	15.40795040130615	.5857632160186768
09aug1990	15.42662239074707	.6007529497146606
10aug1990	15.23986339569092	.5949876308441162
13aug1990	15.50132274627686	.5996000170707703
14aug1990	15.59471797943115	.5926815271377563
15aug1990	15.68808841705322	.5926815271377563
16aug1990	15.50132274627686	.5696200728416443
17aug1990	15.14647388458252	.5557831525802612
20aug1990	15.27721405029297	.5119661092758179
21aug1990	15.01573944091797	.5004352927207947
22aug1990	14.7916259765625	.4958231449127197
23aug1990	14.47412586212158	.4773739278316498
24aug1990	14.99706363677979	.5281093120574951
27aug1990	15.59471797943115	.5603952407836914
28aug1990	15.48265171051025	.579997718334198
29aug1990	15.52000999450684	.5580894351005554
30aug1990	15.20250988006592	.553476870059967
31aug1990	15.22118949890137	.5673140287399292
04sep1990	15.31456470489502	.574232280254364
05sep1990	15.31456470489502	.5442522764205933
06sep1990	15.29589653015137	.5304153561592102
07sep1990	15.76279926300049	.5327216386795044
10sep1990	15.81882762908936	.5142722129821777
11sep1990	16.06161499023438	.5119661092758179
12sep1990	16.11764907836914	.5292623043060303
13sep1990	15.68808841705322	.5304153561592102
14sep1990	15.59471797943115	.5511707663536072
17sep1990	15.70677375793457	.5603952407836914
18sep1990	16.02426910400391	.5696200728416443
19sep1990	16.19235420227051	.5719261765480042
20sep1990	16.11764907836914	.5511707663536072
21sep1990	15.94956302642822	.5580894351005554
24sep1990	15.68808841705322	.5396400690078735
25sep1990	15.89352416992188	.5569362044334412
26sep1990	15.74411201477051	.5557831525802612
27sep1990	15.59471797943115	.5465583801269531
28sep1990	15.89352416992188	.5811507701873779
01oct1990	16.28573417663574	.6192023158073425
02oct1990	16.17367553710938	.6076714396476746
03oct1990	16.04293823242188	.6065185070037842
04oct1990	16.11764907836914	.5915285348892212
05oct1990	16.17367553710938	.5972940325737
08oct1990	16.36043548583984	.6088247299194336
09oct1990	15.74411201477051	.5811507701873779
10oct1990	15.4639720916748	.5488644242286682
