USUK	USDE	t
1.703500071344482	.3978998255404865	623
1.73200032883713	.4031998234891498	624
1.721200478524119	.4021001870082727	625
1.743500719832771	.4073999084121848	626
1.739500494696719	.4063001933941557	627
1.755500497462513	.4109001656308538	628
1.768500478090345	.4128000267555437	629
1.763000170278071	.4118001994712112	630
1.737999953346518	.4054000182285022	631
1.725300089015681	.4021001870082727	632
1.715799237916056	.399899905275444	633
1.722500475572538	.4013999368276325	634
1.736999153631379	.4055001644005478	635
1.733499157271416	.4043000413742091	636
1.730999521908127	.4048000651764004	637
1.721200478524119	.4013999368276325	638
1.721999300858604	.4017999303284096	639
1.713499893193219	.3993999432853726	640
1.703200281714187	.3964001888950719	641
1.707999837114234	.3984999126296287	642
1.714499154887432	.3997999427949558	643
1.703999269994417	.3971000559295261	644
1.711999524544196	.4004998047457737	645
1.71400030821907	.4009999405219071	646
1.710799833418357	.3996000927902231	647
1.716200781916544	.4009001039668841	648
1.711000008708894	.3989999449748209	649
1.705199307844253	.3971000559295261	650
1.702500410231844	.3949998080620477	651
1.695000439289116	.3939000823271872	652
1.69850083461168	.3958998514860815	653
1.692300760804262	.3953001220210241	654
1.695500538179666	.3966000249447295	655
1.685000734989873	.3922001432392674	656
1.684200549699804	.391700015006165	657
1.69070060127933	.3927001246422824	658
1.697200281147937	.3954001456043452	659
1.711499693661889	.3977999652172706	660
1.717799308843331	.3997999427949558	661
1.723499815628971	.4017999303284096	662
1.711999524544196	.3989999449748209	663
1.707499466469839	.3973999796787213	664
1.703500071344482	.3969999993230938	665
1.708199684786037	.3981000194972926	666
1.708500354388708	.3980001089316992	667
1.695500538179666	.3955001944968343	668
1.696000784621151	.3953001220210241	669
1.699299317632759	.3955998731048246	670
1.683200431637753	.3916001442364027	671
1.685499569031226	.3927998831427347	672
1.685000734989873	.3932998425008335	673
1.678799576141164	.3914999074303368	674
1.674000046759368	.3898001917460493	675
1.678500776410576	.3912999020833581	676
1.683299743392888	.391899832963066	677
1.679299932964318	.3912001333293836	678
1.669000593029689	.3887001714649209	679
1.662000504528004	.3881998479216033	680
1.65520025250211	.3858000688693603	681
1.656799948474784	.3867000310786493	682
1.665699241272282	.3888000802467159	683
1.654500250856087	.3859999650736817	684
1.650499550550573	.3858000688693603	685
1.630999472145077	.3858000688693603	686
1.623999607415122	.3883000164035457	687
1.598200006459564	.3902998457517406	688
1.602500144525174	.389400072445555	689
1.618199319722452	.3929000598849279	690
1.594000668893511	.3938000444116292	691
1.592700494890831	.391899832963066	692
1.597500148136896	.3955001944968343	693
1.596500425989842	.3966999807449174	694
1.605499623434143	.4005999422136221	695
1.614699707892015	.4033998602066053	696
1.630399374764018	.4071001723959778	697
1.63080050234688	.4065001422726964	698
1.636699968035738	.4099000210983099	699
1.629999975845567	.4137000850214696	700
1.627000279458586	.4140001263349439	701
1.6256991997363	.4090998584705638	702
